"Species"	"Sex"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"
"198"	"Phaethornis_longirostris"	"Males"	2.89239667601482	1.34283793534256	1.87012745518429	-0.347735035467544	0.709644311067742	0.386763380624203	0.344310071178472	-0.0288601656657689	0.0200782347194568	0.00148863994374027	0.00986102075649022	0.0134918081588714	-0.00231638761246111
"199"	"Phaethornis_malaris"	"Females"	1.44795504705408	0.576500482936321	2.73295598854263	0.664118973466207	0.189972011897507	0.35547267623994	0.134639710732837	-0.016025495004534	0.0528047139002851	-0.0158720527567515	-0.0152607796214932	-0.00534750189784216	-0.0147299089616889
"200"	"Phaethornis_malaris"	"Males"	2.26016657863524	0.928762407130094	2.51142162107547	0.459649828910237	0.462091951686795	0.302689860651333	0.210031423639717	-0.0222079208278307	0.0507674393601406	-0.00198428608098677	-0.00214256820409911	0.00460296583902495	-0.00990879325496107
"201"	"Phaethornis_philippii"	"Females"	0.483568903391006	0.447270682362231	0.954852496809879	-0.932097008743444	0.833405182607425	0.648630295122434	0.0974230346432052	0.0571335940021641	-0.0703552858278436	-0.0149890216289613	-0.117640875675852	-0.0130979964644629	0.0145872882485247
"202"	"Phaethornis_philippii"	"Males"	1.64695328678662	0.504022898482063	0.750816492336123	-1.47819199653015	0.830680245819904	0.496706043729878	0.0345484569316137	0.0992248123046846	-0.107838871093071	-0.116553133610778	-0.0380561594131314	-0.00250807812972953	0.0173555554546516
"203"	"Phaethornis_ruber"	"Females"	-5.2350438696361	0.510280603299009	2.89635718349075	1.05757361295245	-0.664046511576419	-0.51692714117847	0.195069413701505	0.152905483263311	-0.015595616389144	0.108167404330871	0.0213306092597086	-0.0511965253762983	-0.00269174362720219
"204"	"Phaethornis_ruber"	"Males"	-5.99743305229754	1.55971414582539	2.96339890741566	1.04107678211666	-1.32952841293345	-0.906849069650154	0.539140975245286	0.327946387875574	-0.00173413711953518	0.0593136573956805	-0.0175830910625515	-0.0255059096605924	0.00200460599334076
"205"	"Phaethornis_striigularis"	"Females"	-3.9825789087788	0.88743764838486	1.45221200494185	0.261154200309845	0.209793582242779	-0.0463714126969791	0.11142552896744	0.0284252393921867	-0.11855241742725	0.0841776905768014	0.0156736317958529	-0.0103638878013276	-0.0085515873338346
"206"	"Phaethornis_striigularis"	"Males"	-4.25517786847024	1.44638357852254	1.1800814879925	-0.275494023234782	-0.031827069835996	-0.0931589417740077	0.226054058342629	0.0820270619623141	-0.160744236362056	0.0970396620402358	0.0245445724031378	-0.00629837344861173	-0.00678725074502115
"207"	"Phaethornis_syrmatophorus"	"Females"	1.97338783823784	0.729282531406706	1.97225630748846	-1.42313122122639	0.374275925383831	0.280977582318364	0.106761066087914	0.00251878069737225	0.0104085243866728	0.0027547699000743	-0.0273422137665394	0.0152279055076751	0.0194688207903056
"208"	"Phaethornis_syrmatophorus"	"Males"	2.72888739478182	1.33278047413396	1.33649593320572	-2.18956427464985	0.611095386026565	0.134475026662783	0.0241595620624811	0.0275707413095292	-0.0133630855457391	-0.0151151351397701	-0.0278496807447661	0.0262401901579466	0.0376636626274547
"209"	"Phaethornis_yaruqui"	"Females"	1.41686205285655	1.76122218125584	1.70168938466859	-0.131101163881265	0.697295473790781	0.31240692184554	0.197067290036838	-0.0166459970538164	0.0342547288379308	-0.0377424200176085	0.0303751719671652	-0.00562995524477607	-0.0105502133679864
"210"	"Phaethornis_yaruqui"	"Males"	2.242854487501	2.05000954103588	1.37241158822775	-0.401991956301529	1.05141791769472	0.243098006012482	0.140504794032318	0.018159560416498	-0.00074102306508611	-0.0553937263344572	-0.00435308053057102	-0.00279695283028243	0.00252059884915232
"211"	"Polytmus_guainumbi"	"Females"	-0.668313922851339	0.299256233206323	-0.247812684091745	-0.24234306353471	0.50676560831421	0.59855068633148	0.0503060246846538	0.0248796863819754	-0.0330149004900083	-0.0311782685711398	-0.025119311461856	-0.012130344154021	-0.00610215940590465
"212"	"Polytmus_guainumbi"	"Males"	0.0394365088373433	0.237161154261763	-0.315314223561564	-0.427026064737848	0.296349918856619	0.506077985497555	0.0668700994633387	0.0317076018223288	0.0912677724034897	0.0386300567253802	0.0325064737398107	-0.00408184509928699	-0.00338339393842069
"213"	"Polytmus_theresiae"	"Females"	-1.58289173471281	-1.17233966956324	0.312721945838926	0.655160473813974	1.03653753881242	0.474368991133172	-0.622989510977802	0.165960460007437	0.0867220253119444	0.0407034658816587	0.068866284928911	-0.0184181167848285	0.0018688623687531
"214"	"Polytmus_theresiae"	"Males"	-0.841822928727621	-0.497693529710884	-0.774509807067906	-0.101051733337422	1.06101866525917	0.926415997579776	-0.247223602171506	0.16759777403978	-0.0431938628583003	-0.0399589792350394	0.00218115403998	-0.014281158052037	0.00590968214889647
"215"	"Pterophanes_cyanopterus"	"Females"	7.20190850982974	-2.06251160574917	-0.945071835642325	0.915554186761336	0.619154620254292	-1.57471536725481	0.368120092917434	0.583259979401333	-0.337885287369017	0.115441233257406	-0.0297178979577377	0.0332354248143777	0.00855900970235811
"216"	"Pterophanes_cyanopterus"	"Males"	8.43353704224424	-1.88705876127137	-2.20158289674661	1.24404100257167	0.744522257963345	-1.57164410231445	0.640451286102455	0.894570738062185	-0.329926574577659	0.260259646091683	0.0306539355073183	-0.039200255528838	0.0199742959079548
"217"	"Ramphomicron_microrhynchum"	"Females"	-3.29060889054664	-1.04646408299363	-0.523468679068149	-1.13694557757434	-0.62008059051397	0.110165785286968	-0.276863801314307	-0.016238953872044	-0.0741940251183271	0.109888207635326	-0.0615244272680205	-0.0469635305459142	0.0114246098483764
"218"	"Ramphomicron_microrhynchum"	"Males"	-2.88930715839931	-0.785138783547294	-1.11611512977345	-0.8742958446296	-0.706297891085634	-0.0789943277810785	-0.239653978082415	-0.0435806185860068	0.0259138324773153	0.0892749321510647	-0.0135892703673702	-0.0252446273350559	0.00338306151123107
"219"	"Schistes_geoffroyii"	"Females"	-2.62879581280998	0.198875557874777	-0.769906413753571	0.0746663965782806	0.200704329652253	0.475877056904601	-0.275420936886861	0.0753900515548782	0.00803642486075717	0.0739997397917022	0.00938196596786994	0.00683200091013204	-0.00439128380396258
"220"	"Schistes_geoffroyii"	"Males"	-1.71941753299875	0.514749240114236	-1.84392707362077	-1.10007649032869	0.331372254552567	0.845010622911568	-0.143423544106693	0.0847572061100291	-0.0360615865318831	0.0755812073021661	0.0177852552276546	0.00166821736820193	-0.00919047568951735
"221"	"Thalurania_colombica"	"Females"	-1.8804138444229	0.604154142451294	-0.583330076269877	-0.407916041969565	0.381650824612247	0.00830772100108448	-0.157031479461497	-0.0102684448560485	-0.0582348262243931	-0.0345168735092875	-0.0337361508807437	-0.00459874499128105	-0.00665237239631657
"222"	"Thalurania_colombica"	"Males"	-1.39514147304406	1.25749691559853	-1.48681853102607	-0.522021098710802	0.140175201015846	-0.0158342700842758	-0.109612288996295	-0.0117609309330688	-0.00630361223787851	-0.047826496356374	-0.00242897093022534	0.00311124158140707	-0.0268335981893017
"223"	"Thalurania_furcata"	"Females"	-1.78170224247042	0.684537220003963	-0.0968833476791315	0.467721211536629	0.290051512900684	0.0280237497057691	-0.164599031030191	0.00975099657591422	0.00997398142379119	-0.0398399357680646	-0.0272579087320302	0.00636591909519532	0.00421089143683048
"224"	"Thalurania_furcata"	"Males"	-0.931854311927327	1.16589910556859	-1.17295470476814	0.197651258918945	0.365284172690737	0.0649439738213322	-0.211279829575752	0.0366057444996749	0.0340162703436217	-0.0566277253337603	-0.015597572508412	0.00832273506397074	0.000855897800199327
"225"	"Threnetes_leucurus"	"Females"	1.12176182635485	0.474100261102941	1.77572262051088	0.0233577805014914	-0.488550187805316	1.19508115846461	-0.30149718976637	0.252542618301352	0.0747764301921632	0.00427337545830748	-0.0313284587372521	-0.0173999683751164	-0.000370844479234973
"226"	"Threnetes_leucurus"	"Males"	2.01423954434559	1.182792697302	0.72650173626881	-0.250274710933136	-0.488355684499376	1.33179736111588	-0.155469244871921	0.232629226806263	0.0875271568497374	0.0234728647057941	0.00606557019929091	-0.00698998358557246	0.000562019396593197
"227"	"Threnetes_ruckeri"	"Females"	1.44564848120547	0.255621038172066	2.56428491403595	-0.137091541488686	-1.16238771399416	1.1688083429088	-0.0636126514552286	0.14945865577112	0.0965496925256135	0.023577987166006	0.0227092009742187	-0.00789854633090088	-0.0131110699926983
"228"	"Threnetes_ruckeri"	"Males"	1.97689864853604	0.534873199515935	1.96989164061995	-0.131857095636926	-1.05179920286081	1.22409077762482	-0.0287149759348678	0.141683900411579	0.082972118211888	0.0228634984445759	0.0246995330695938	-0.000696917770655382	-0.0086457037634803
"229"	"Urochroa_bougueri"	"Females"	4.8007643110128	1.53626981231373	-0.0408418301051053	-0.762457882158054	-1.79833934388307	-1.01138289585801	-0.737912255979699	-0.339623190482827	-0.141793899559652	-0.00181195128538059	0.0881781268157469	0.00961528967766324	-0.00447860022264771
"230"	"Urochroa_bougueri"	"Males"	5.51672763002068	1.85131932450117	-0.382565226782964	-0.645468461458239	-2.57530098525738	-0.365320188535701	-0.161378590147789	-0.559965252698371	-0.204431685109106	0.132568109788246	0.0631756155557044	0.0241719666037987	-0.000417102764319157
"231"	"Urosticte_benjamini"	"Females"	-2.86472385274191	0.636090270501698	0.229363626535948	0.69835509971389	0.195419872638	-0.0345323831793952	0.216289051735258	-0.0953848889282148	-0.0575382157916274	-0.0373086390272525	-0.0444834459486729	0.019091077274891	0.0144039279649711
"232"	"Urosticte_benjamini"	"Males"	-2.13346406459224	1.68247065238345	-1.38046937760892	0.660802353131707	0.575669625845658	0.129002435626425	0.174610084818592	-0.072049545903796	-0.114467380359853	-0.13534005252904	-0.0433441082244576	0.0489321632615191	0.00973254512674611
"233"	"Urosticte_ruficrissa"	"Females"	-1.48768491562957	-0.199136494668696	0.086591901585188	-0.263317791707043	0.214152945027681	-0.139807361070343	0.224981521786151	-0.159205051828033	0.0857763715315824	0.0679259494962569	0.0342864123697964	-0.00579479899974843	-0.00554707002547499
"234"	"Urosticte_ruficrissa"	"Males"	-0.953421987026368	-0.255422205585418	-0.277086371590977	-0.244140338972705	0.0261773507038583	-0.112297208826368	0.20654806869426	-0.14224458006112	0.123176772395947	0.0800224036517448	0.00484505021437904	-0.00171525107333946	-0.00129914345917853
